Condition,Model,ReceivedDate,SerialNumber,StockStatus,SupplierName,Note.0,updated_at,oldModelName,newModelName
USEA,XFP-10GLR-OC192SR,1386954000,AGA1520NKG4,0,39,"V03, WH,",2019-08-06T00:05:43.000Z,XFP-10GLR-OC192SR,XFP-10GLR-OC192SR
NIB,GLC-FE-100FX-RGD,1386954000,AGP1432C1UK,0,39,"V01, WH",2019-08-06T00:05:49.000Z,GLC-FE-100FX-RGD,GLC-FE-100FX-RGD
NOB,GLC-FE-100LX-RGD#GLC-FE-100FX-RGD,1386954000,SPC15510032,0,39,"V01, WH",2019-08-06T00:37:03.000Z,GLC-FE-100LX-RGD#GLC-FE-100FX-RGD,GLC-FE-100LX-RGD
NIB,GLC-FE-100FX,1386954000,AGP1523A97Y,0,39,"V01,",2019-08-06T05:03:47.000Z,GLC-FE-100FX#GLC-FE-100FX ,GLC-FE-100FX
USEB,GLC-FE-100BX-U#GLC-FE-100BX-D,1386954000,NEC13250523,1,39,"SMD.BOX.030; 09/10/2019
",2019-10-09T03:44:35.000Z,GLC-FE-100BX-U#GLC-FE-100BX-D,GLC-FE-100BX-U
USEB,GLC-FE-100BX-U#GLC-FE-100BX-D,1386954000,NEC12160347,1,39,"SMD.BOX.030; 09/10/2019
",2019-10-09T03:44:35.000Z,GLC-FE-100BX-U#GLC-FE-100BX-D,GLC-FE-100BX-U
PART,GLC-LH-SM#GLC-LH-SM- FAKE,1386954000,AGD1231U5NF,0,39,"V01, Fake unit",2019-08-06T00:37:03.000Z,GLC-LH-SM#GLC-LH-SM- FAKE,GLC-LH-SM
PART,WS-G5484#GLC-LH-SM- FAKE,1386954000,H22L047,1,39,"SMD.BOX.025; 03/12/2019
",2019-12-03T00:49:00.000Z,WS-G5484#GLC-LH-SM- FAKE,WS-G5484
USEB,GLC-SX-MM,1386954000,AGM11421BYT,0,39,V02,2019-08-06T00:05:49.000Z,GLC-SX-MM,GLC-SX-MM
USEB,CISCO2921-SEC/K9#CISCO2921-SEC-K9,1387213200,FGL164210ZD,0,39,osi hardware,2019-08-06T00:37:03.000Z,CISCO2921-SEC/K9#CISCO2921-SEC-K9,CISCO2921-SEC/K9
USEB,CISCO2921-SEC/K9#CISCO2921-SEC-K9,1387213200,FGL164211CF,0,39,osi hardware,2019-08-06T00:37:03.000Z,CISCO2921-SEC/K9#CISCO2921-SEC-K9,CISCO2921-SEC/K9
USEB,HWIC-3G-HSPA,1386608400,FOC14262KL6,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,HWIC-3G-HSPA#HWIC-3G-HSPA ,HWIC-3G-HSPA
USEB,HWIC-3G-HSPA,1386608400,FOC14214WU7,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,HWIC-3G-HSPA#HWIC-3G-HSPA ,HWIC-3G-HSPA
USEB,WS-C3750G-48TS-S,1386608400,FOC1005Y07E,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,WS-C3750G-48TS-S#WS-C3750G-48TS-S ,WS-C3750G-48TS-S
USEB,WS-C2960G-48TC-L,1386608400,FOC1218U4B4,0,39,Port 23 Dead,2019-08-06T00:05:50.000Z,WS-C2960G-48TC-L,WS-C2960G-48TC-L
USEB,WS-C3750G-24PS-S,1386608400,FOC1209Z24S,0,39,Model Note:V05,2019-08-06T05:03:47.000Z,WS-C3750G-24PS-S#WS-C3750G-24PS-S ,WS-C3750G-24PS-S
USEC,WS-C3750G-24TS-S1U,1386608400,FOC1223W6MJ,0,39,No PSU,2019-08-06T00:05:50.000Z,WS-C3750G-24TS-S1U,WS-C3750G-24TS-S1U
USEB,WS-C3750G-16TD-S,1386608400,CAT1036NHZ6,0,39,Model Note:V01,2019-08-06T05:03:47.000Z,WS-C3750G-16TD-S#WS-C3750G-16TD-S ,WS-C3750G-16TD-S
USEB,WS-C4948-10GE-S,1386608400,FOX1117014Y,0,39,Model Note:V06,2019-08-06T05:03:47.000Z,WS-C4948-10GE-S#WS-C4948-10GE-S ,WS-C4948-10GE-S
USEB,WS-C2960G-48TC-L,1386608400,FOC1414U015,0,39,Model Note:V04,2019-08-06T05:03:47.000Z,WS-C2960G-48TC-L#WS-C2960G-48TC-L ,WS-C2960G-48TC-L
USEC,WS-C3750G-24TS-S1U,1386608400,FOC1223W15Z,0,39,No PSU,2019-08-06T00:05:50.000Z,WS-C3750G-24TS-S1U,WS-C3750G-24TS-S1U
USEB,WS-C2960G-48TC-L,1386608400,FOC1411Z1BM,0,39,Model Note:V04,2019-08-06T05:03:47.000Z,WS-C2960G-48TC-L#WS-C2960G-48TC-L ,WS-C2960G-48TC-L
USEB,WS-C3750G-24TS-S1U,1386608400,FOC1223W6L9,0,39,Model Note:V03,2019-08-06T05:03:47.000Z,WS-C3750G-24TS-S1U#WS-C3750G-24TS-S1U ,WS-C3750G-24TS-S1U
USEB,WS-C3750G-12S-E,1386608400,FDO1324X3X3,0,39,Model Note:V11,2019-08-06T05:03:47.000Z,WS-C3750G-12S-E#WS-C3750G-12S-E ,WS-C3750G-12S-E
USEB,WS-C3750G-12S-S,1386608400,CAT1019N5GB,0,39,Model Note:V04,2019-08-06T05:03:47.000Z,WS-C3750G-12S-S#WS-C3750G-12S-S ,WS-C3750G-12S-S
USEB,WS-C3750G-12S-S,1386608400,CAT1113ZJY3,0,39,Model Note:V05,2019-08-06T05:03:47.000Z,WS-C3750G-12S-S#WS-C3750G-12S-S ,WS-C3750G-12S-S
USEB,WS-C2924-XL-EN-BU#WS-C2924-XL-EN,1386608400,FOC0523Z0G3,0,39,osi hardware,2019-08-06T00:37:03.000Z,WS-C2924-XL-EN-BU#WS-C2924-XL-EN,WS-C2924-XL-EN-BU
USEB,WS-C2924-XL-EN-BU#WS-C2924-XL-EN,1386608400,FOC0524Z0HA,0,39,osi hardware,2019-08-06T00:37:03.000Z,WS-C2924-XL-EN-BU#WS-C2924-XL-EN,WS-C2924-XL-EN-BU
USEB,AIR-LAP1142N-N-K9#AIR-LAP1142N-N/K9,1386608400,FCW1406S19H,0,39,osi hardware,2019-08-06T00:37:03.000Z,AIR-LAP1142N-N-K9#AIR-LAP1142N-N/K9,AIR-LAP1142N-N-K9
NOB,AIR-CAP3602I-A-K9,1387299600,FTX1730GHQK,0,39,osi hardware,2019-08-06T00:05:50.000Z,AIR-CAP3602I-A-K9,AIR-CAP3602I-A-K9
NOB,AIR-CAP3602I-A-K9,1387299600,FTX1703R0HM,0,39,osi hardware,2019-08-06T00:05:50.000Z,AIR-CAP3602I-A-K9,AIR-CAP3602I-A-K9
NOB,AIR-CAP3602I-A-K9,1387299600,FTX1703GNA5,0,39,osi hardware,2019-08-06T00:05:50.000Z,AIR-CAP3602I-A-K9,AIR-CAP3602I-A-K9
NOB,AIR-CAP3602I-A-K9,1387299600,FTX1730GHQP,0,39,osi hardware,2019-08-06T00:05:50.000Z,AIR-CAP3602I-A-K9,AIR-CAP3602I-A-K9
NOB,AIR-CAP3602I-A-K9,1387299600,FTX1730R0KW,0,39,osi hardware,2019-08-06T00:05:50.000Z,AIR-CAP3602I-A-K9,AIR-CAP3602I-A-K9
NOB,AIR-CAP3602I-A-K9,1387299600,FTX1703GN9W,0,39,osi hardware,2019-08-06T00:05:50.000Z,AIR-CAP3602I-A-K9,AIR-CAP3602I-A-K9
NOB,AIR-CAP3602I-A-K9,1387299600,FTX1703GNAX,0,39,osi hardware,2019-08-06T00:05:50.000Z,AIR-CAP3602I-A-K9,AIR-CAP3602I-A-K9
NOB,AIR-CAP3602I-A-K9,1387299600,FTX1730GHQN,0,39,osi hardware,2019-08-06T00:05:50.000Z,AIR-CAP3602I-A-K9,AIR-CAP3602I-A-K9
NOB,AIR-CAP3602I-A-K9,1387299600,FTX1730R0KR,0,39,osi hardware,2019-08-06T00:05:50.000Z,AIR-CAP3602I-A-K9,AIR-CAP3602I-A-K9
NOB,AIR-CAP3602I-A-K9,1387299600,FTX1730GHPM,0,39,osi hardware,2019-08-06T00:05:50.000Z,AIR-CAP3602I-A-K9,AIR-CAP3602I-A-K9
NIB,AIR-CAP3602I-A-K9,1387299600,FTX1730R0KY,0,39,osi hardware,2019-08-06T00:05:50.000Z,AIR-CAP3602I-A-K9,AIR-CAP3602I-A-K9
USEB,CISCO2821-HSEC/K9#CISCO2821 ,1387386000,FTX1204A2P0,0,39,Model Note:V04,2019-08-06T00:37:03.000Z,CISCO2821-HSEC/K9#CISCO2821 ,CISCO2821-HSEC/K9
USEB,CISCO2821-HSEC/K9#CISCO2821 ,1387386000,FTX1216A3XS,0,39,Model Note:V04,2019-08-06T00:37:03.000Z,CISCO2821-HSEC/K9#CISCO2821 ,CISCO2821-HSEC/K9
USEB,CISCO2821-SRST/K9#CISCO2821 ,1387386000,FHK1316F1WW,0,39,Model Note:V04,2019-08-06T00:37:03.000Z,CISCO2821-SRST/K9#CISCO2821 ,CISCO2821-SRST/K9
USEB,WS-C3750X-48P-S,1387386000,FDO1542K195,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,WS-C3750X-48P-S#WS-C3750X-48P-S ,WS-C3750X-48P-S
USEB,ME-C3750-24TE-M,1387386000,FDO1205X0FD,0,39,Model Note:V06,2019-08-06T05:03:47.000Z,ME-C3750-24TE-M#ME-C3750-24TE-M ,ME-C3750-24TE-M
USEB,WS-C3750-48PS-S,1387386000,CAT1034NJGS,0,39,Model Note:V05,2019-08-06T05:03:47.000Z,WS-C3750-48PS-S#WS-C3750-48PS-S ,WS-C3750-48PS-S
USEB,WS-C3750-24PS-S,1387386000,FDO1330X3NZ,0,39,"WH by Long,
No SN label",2019-08-06T00:05:50.000Z,WS-C3750-24PS-S,WS-C3750-24PS-S
USEB,WS-C3750G-48TS-S,1387386000,FOC0944Y4TR,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,WS-C3750G-48TS-S#WS-C3750G-48TS-S ,WS-C3750G-48TS-S
USEB,WS-C3750G-48TS-S,1387386000,FOC1226Z04L,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,WS-C3750G-48TS-S#WS-C3750G-48TS-S ,WS-C3750G-48TS-S
USEB,WS-C3750G-48TS-S,1387386000,FOC1131Y4AP,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,WS-C3750G-48TS-S#WS-C3750G-48TS-S ,WS-C3750G-48TS-S
USEB,WS-C3750G-48TS-S,1387386000,FOC1131Y48E,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,WS-C3750G-48TS-S#WS-C3750G-48TS-S ,WS-C3750G-48TS-S
USEB,WS-C3750G-48TS-S,1387386000,FOC0941U3DE,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,WS-C3750G-48TS-S#WS-C3750G-48TS-S ,WS-C3750G-48TS-S
USEB,WS-C3750G-48TS-S,1387386000,FOC0924U227,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,WS-C3750G-48TS-S#WS-C3750G-48TS-S ,WS-C3750G-48TS-S
USEB,WS-C3750G-48TS-S,1387386000,FOC1124Z2TR,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,WS-C3750G-48TS-S#WS-C3750G-48TS-S ,WS-C3750G-48TS-S
USEB,WS-C3750G-48TS-S,1387386000,FOC0944Y4MR,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,WS-C3750G-48TS-S#WS-C3750G-48TS-S ,WS-C3750G-48TS-S
USEB,WS-C3750G-48TS-S,1387386000,FOC0929U199,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,WS-C3750G-48TS-S#WS-C3750G-48TS-S ,WS-C3750G-48TS-S
USEB,WS-C3750G-48TS-E,1387386000,FOC0943Y05H,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,WS-C3750G-48TS-E#WS-C3750G-48TS-E ,WS-C3750G-48TS-E
USEB,WS-C3560G-48PS-S,1387386000,FOC1444Y4VX,0,39,Model Note:V08,2019-08-06T05:03:47.000Z,WS-C3560G-48PS-S#WS-C3560G-48PS-S ,WS-C3560G-48PS-S
USEB,WS-C2960S-24PS-L,1387386000,FOC1617W0JY,0,39,Model Note:V03,2019-08-06T05:03:47.000Z,WS-C2960S-24PS-L#WS-C2960S-24PS-L ,WS-C2960S-24PS-L
USEB,WS-C2960S-24PS-L,1387386000,FOC1621Z2ZM,0,39,Model Note:V03,2019-08-06T05:03:47.000Z,WS-C2960S-24PS-L#WS-C2960S-24PS-L ,WS-C2960S-24PS-L
USEB,WS-C2960S-48FPS-L,1387386000,FOC1621W0BL,0,39,Model Note:V03,2019-08-06T05:03:47.000Z,WS-C2960S-48FPS-L#WS-C2960S-48FPS-L ,WS-C2960S-48FPS-L
USEB,C2960S-STACK,1387386000,FOC16190Q0U,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,C2960S-STACK#C2960S-STACK ,C2960S-STACK
USEB,C2960S-STACK,1387386000,FOC16190PPH,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,C2960S-STACK#C2960S-STACK ,C2960S-STACK
USEB,AIM-VPN/SSL-2,1387472400,FOC12133RN9,0,39,Model Note:V01,2019-08-06T05:03:47.000Z,AIM-VPN/SSL-2#AIM-VPN/SSL-2 ,AIM-VPN/SSL-2
USEB,AIM-VPN/SSL-2,1387472400,FOC11512BNX,0,39,Model Note:V01,2019-08-06T05:03:47.000Z,AIM-VPN/SSL-2#AIM-VPN/SSL-2 ,AIM-VPN/SSL-2
USEB,WS-C2960-48PST-L,1387472400,FOC1334Z1UB,0,39,Model Note:V01,2019-08-06T05:03:47.000Z,WS-C2960-48PST-L#WS-C2960-48PST-L ,WS-C2960-48PST-L
USEB,WS-C3750G-48PS-E,1387731600,FOC1147Z2AC,0,39,Model Note:V05,2019-08-06T05:03:47.000Z,WS-C3750G-48PS-E#WS-C3750G-48PS-E ,WS-C3750G-48PS-E
NOB,AIR-CT2504-25-K9#AIR-CT2504-K9,1387731600,PSZ17220HGU,0,39,osi hardware,2019-08-06T00:37:03.000Z,AIR-CT2504-25-K9#AIR-CT2504-K9,AIR-CT2504-25-K9
USEB,WS-C3560-48PS-S,1387731600,CAT1017Z1L4,0,39,Model Note:V04,2019-08-06T05:03:47.000Z,WS-C3560-48PS-S#WS-C3560-48PS-S ,WS-C3560-48PS-S
USEB,WS-C3750-24TS-S,1387731600,CAT1117ZGDE,0,39,Model Note:V05,2019-08-06T05:03:47.000Z,WS-C3750-24TS-S#WS-C3750-24TS-S ,WS-C3750-24TS-S
USEB,WS-C3560-48PS-S,1387731600,CAT1017Z1JP,0,39,Model Note:V04,2019-08-06T05:03:47.000Z,WS-C3560-48PS-S#WS-C3560-48PS-S ,WS-C3560-48PS-S
USEB,WS-C3560-24PS-S,1387731600,CAT0943R0FH,0,39,Model Note:V05,2019-08-06T00:05:51.000Z,WS-C3560-24PS-S,WS-C3560-24PS-S
USEB,WS-C3560-24PS-S,1387731600,CAT0948R3DX,0,39,Model Note:V05,2019-08-06T00:05:51.000Z,WS-C3560-24PS-S,WS-C3560-24PS-S
USEB,WS-C3750G-12S-S,1387731600,CAT1016Z5RZ,0,39,Model Note:V04,2019-08-06T05:03:47.000Z,WS-C3750G-12S-S#WS-C3750G-12S-S ,WS-C3750G-12S-S
USEB,WS-C3560-24TS-S,1387731600,CAT1102ZJUN,0,39,Model Note:V02,2019-08-06T05:03:47.000Z,WS-C3560-24TS-S#WS-C3560-24TS-S ,WS-C3560-24TS-S
USEB,ASA5510-SEC-BUN-K9,1387731600,JMX1226L025,0,39,"Model Note:V03, Broken Ejector",2019-08-06T00:05:51.000Z,ASA5510-SEC-BUN-K9,ASA5510-SEC-BUN-K9
USEB,XFP-10GER-OC192IR,1387731600,ECL123501ER,0,39,"V01, Antistatic Bag",2019-08-06T00:05:52.000Z,XFP-10GER-OC192IR,XFP-10GER-OC192IR
USEB,XFP-10GER-OC192IR,1387731600,ECL123402XE,0,39,"V01, Antistatic Bag",2019-08-06T00:05:52.000Z,XFP-10GER-OC192IR,XFP-10GER-OC192IR
NIB,XFP10GLR-192SR-L,1387731600,AGA1444N0G2,1,39,"SMD.BOX.009; 09/10/2019
",2019-10-09T00:07:33.000Z,XFP10GLR-192SR-L,XFP10GLR-192SR-L
NIB,XFP10GLR-192SR-L,1387731600,AGA1443NYYU,1,39,"SMD.BOX.009; 09/10/2019
",2019-10-09T00:07:34.000Z,XFP10GLR-192SR-L,XFP10GLR-192SR-L
NIB,XFP10GLR-192SR-L,1387731600,AGA1443NYRC,1,39,"SMD.BOX.009; 09/10/2019
",2019-10-09T00:07:33.000Z,XFP10GLR-192SR-L,XFP10GLR-192SR-L
NIB,XFP10GLR-192SR-L,1387731600,AGA1443NYEC,0,39,"V01,",2019-08-06T00:05:52.000Z,XFP10GLR-192SR-L,XFP10GLR-192SR-L
NIB,XFP10GLR-192SR-L,1387731600,AGA1444N0FT,1,39,"SMD.BOX.009; 09/10/2019
",2019-10-09T00:07:35.000Z,XFP10GLR-192SR-L,XFP10GLR-192SR-L
NIB,XFP10GLR-192SR-L,1387731600,AGA1441NWNG,1,39,"SMD.BOX.009; 09/10/2019
",2019-10-09T00:07:34.000Z,XFP10GLR-192SR-L,XFP10GLR-192SR-L
NIB,XFP10GLR-192SR-L,1387731600,AGA1443NYEG,1,39,"SMD.BOX.009; 09/10/2019
",2019-10-09T00:07:34.000Z,XFP10GLR-192SR-L,XFP10GLR-192SR-L
NIB,XFP10GLR-192SR-L,1387731600,AGA1444N0FX,1,39,"SMD.BOX.009; 09/10/2019
",2019-10-09T00:07:34.000Z,XFP10GLR-192SR-L,XFP10GLR-192SR-L
NIB,XFP10GLR-192SR-L,1387731600,AGA1443NYH1,1,39,"SMD.BOX.009; 09/10/2019
",2019-10-09T00:07:34.000Z,XFP10GLR-192SR-L,XFP10GLR-192SR-L
NIB,XFP-10GZR-OC192LR,1387731600,FLJ1543F033,0,39,"V03, WH,",2019-08-06T00:05:52.000Z,XFP-10GZR-OC192LR,XFP-10GZR-OC192LR
NIB,XFP-10GZR-OC192LR,1387731600,FLJ1544F053,0,39,"V03, WH,",2019-08-06T00:05:52.000Z,XFP-10GZR-OC192LR,XFP-10GZR-OC192LR
NIB,XFP-10GZR-OC192LR,1387731600,FLJ1538F00S,0,39,"V03, WH,",2019-08-06T00:05:52.000Z,XFP-10GZR-OC192LR,XFP-10GZR-OC192LR
USEB,CP-7925G-A-K9#CP-7925G-W-K9,1387731600,IAC1309A05Z,0,39,"Please double check the battery, charger & desk charger qty before quote customers.",2019-08-06T01:57:10.000Z,CP-7925G-A-K9#CP-7925G-W-K9,CP-7925G-A-K9
USEB,CP-7925G-W-K9,1387731600,IAC1447A1KD,0,39,"Please double check the battery, charger & desk charger qty before quote customers.",2019-08-06T00:05:56.000Z,CP-7925G-W-K9,CP-7925G-W-K9
USEB,CP-7925G-W-K9,1387731600,IAC1405A01U,0,39,"Please double check the battery, charger & desk charger qty before quote customers.",2019-08-06T01:57:10.000Z,CP-7925G-W-K9,CP-7925G-W-K9
USEB,CP-7925G-A-K9#CP-7925G-W-K9,1387731600,IAC1251A01L,0,39,"Please double check the battery, charger & desk charger qty before quote customers.",2019-08-06T01:57:10.000Z,CP-7925G-A-K9#CP-7925G-W-K9,CP-7925G-A-K9
USEB,CP-7925G-W-K9,1387731600,IAC1447A119,0,39,"Please double check the battery, charger & desk charger qty before quote customers.",2019-08-06T00:05:56.000Z,CP-7925G-W-K9,CP-7925G-W-K9
USEB,CP-7925G-W-K9,1387731600,IAC1447A3JQ,0,39,"Please double check the battery, charger & desk charger qty before quote customers.",2019-08-06T00:05:56.000Z,CP-7925G-W-K9,CP-7925G-W-K9
USEB,CP-7925G-W-K9,1387731600,IAC1251A1MU,0,39,"Please double check the battery, charger & desk charger qty before quote customers.",2019-08-06T00:05:56.000Z,CP-7925G-W-K9,CP-7925G-W-K9
USEB,CP-7925G-W-K9,1387731600,IAC1651A07F,0,39,"Please double check the battery, charger & desk charger qty before quote customers.",2019-08-06T00:05:56.000Z,CP-7925G-W-K9,CP-7925G-W-K9
USEB,CP-7925G-W-K9,1387731600,IAC1444A2MQ,0,39,"Please double check the battery, charger & desk charger qty before quote customers.",2019-08-06T00:05:56.000Z,CP-7925G-W-K9,CP-7925G-W-K9
USEB,CP-7925G-W-K9,1387731600,IAC1602A0QS,0,39,"Please double check the battery, charger & desk charger qty before quote customers.",2019-08-06T00:05:56.000Z,CP-7925G-W-K9,CP-7925G-W-K9
USEB,CP-7921G-W-K9,1387731600,IAC115100LG,0,39,"Please double check the battery, charger & desk charger qty before quote customers.",2019-08-06T00:05:56.000Z,CP-7921G-W-K9,CP-7921G-W-K9
USEB,CP-7921G-W-K9,1387731600,IAC112600C9,0,39,"Please double check the battery, charger & desk charger qty before quote customers.",2019-08-06T00:05:56.000Z,CP-7921G-W-K9,CP-7921G-W-K9
USEB,CP-7921G-W-K9,1387731600,IAC1453010A,0,39,"Please double check the battery, charger & desk charger qty before quote customers.",2019-08-06T00:05:56.000Z,CP-7921G-W-K9,CP-7921G-W-K9
NOB,CISCO881GW-GN-A-K9#C881SRSTW-GN-A-K9,1387731600,FTX1504021A,0,39,"Wrong Box 
SFTX13428259,

8.3.8.2.0",2019-08-06T00:37:10.000Z,CISCO881GW-GN-A-K9#C881SRSTW-GN-A-K9,CISCO881GW-GN-A-K9
NOB,CISCO887VA-M-K9,1387731600,FCZ1628928V,0,39,SN label Damaged,2019-08-06T05:03:47.000Z,CISCO887VA-M-K9#CISCO887VA-M-K9 ,CISCO887VA-M-K9
USEA,CISCO857W-G-A-K9,1387731600,FHK112813R8,0,39,Box with no SN label outside,2019-08-06T05:03:47.000Z,CISCO857W-G-A-K9#CISCO857W-G-A-K9 ,CISCO857W-G-A-K9
USEA,CISCO857W-G-A-K9,1387731600,FHK1221223C,0,39,Model Note:V05,2019-08-06T05:03:47.000Z,CISCO857W-G-A-K9#CISCO857W-G-A-K9 ,CISCO857W-G-A-K9
