Condition,Model,ReceivedDate,SerialNumber,StockStatus,SupplierName,Note.0,updated_at,oldModelName,newModelName
USEB,WS-C3750X-24P-S#JV#X02,1452099600,FDO1542V15Q,0,39,to LEVEL4 HARDWARE - PO8720,2019-08-06T00:15:13.000Z,WS-C3750X-24P-S#JV#X02,WS-C3750X-24P-S
USEB,HWIC-16A#JV#P3246,1452099600,FOC1435526L,0,39,wh by Giang,2019-08-06T00:15:13.000Z,HWIC-16A#JV#P3246,HWIC-16A
USEB,ASA5510-SEC-BUN-K9#JV#1GBRAM#PACK3325,1452186000,JMX1453L0PG,0,39,"wh by Giang
to OSI Hardware - PO137152",2019-08-06T00:15:14.000Z,ASA5510-SEC-BUN-K9#JV#1GBRAM#PACK3325,ASA5510-SEC-BUN-K9
USEB,WS-C3560-24PS-S#JV#RMA,1452186000,CAT0926K1LG,0,39,"wh by Giang
Return from Curvature
Reason: SWITCH DOES NOT BOOT UP DOES NOT TURN ON",2019-08-06T00:15:14.000Z,WS-C3560-24PS-S#JV#RMA,WS-C3560-24PS-S
USEB,C3KX-PWR-350WAC#JV#P3147,1452186000,LIT143709QJ,0,39,"wh by Giang, Double Check before selling",2019-08-06T00:15:14.000Z,C3KX-PWR-350WAC#JV#P3147,C3KX-PWR-350WAC
USEB,C3KX-PWR-350WAC#JV#P3147,1452186000,LIT143709FX,0,39,"wh by Giang, Double Check before selling",2019-08-06T00:15:14.000Z,C3KX-PWR-350WAC#JV#P3147,C3KX-PWR-350WAC
USEB,C3KX-PWR-350WAC/2#C3KX-PWR-350WAC#JV#X02#P3136,1452186000,DTN1612L02J,0,39,"wh by Giang, Double Check before selling",2019-08-06T00:39:09.000Z,C3KX-PWR-350WAC/2#C3KX-PWR-350WAC#JV#X02#P3136,C3KX-PWR-350WAC/2
USEB,C3KX-PWR-350WAC#JV#X01#P3136,1452186000,LIT143709RG,0,39,"wh by Giang, Double Check before selling
 OSI Hardware - PO134246",2019-08-06T00:15:14.000Z,C3KX-PWR-350WAC#JV#X01#P3136,C3KX-PWR-350WAC
USEA,GLC-LH-SMD#JV#X01##PACK3593#GL,1452186000,FNS1844037U,0,39,"wh by Giang, (Tray Of 5)	1YEAW10L1QFZ",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01##PACK3593#GL,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01##PACK3593#GL,1452186000,FNS184405UB,0,39,"wh by Giang, (Tray Of 5)	1YEAW10L1QFZ",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01##PACK3593#GL,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01##PACK3593#GL,1452186000,FNS1844000V,0,39,"wh by Giang, (Tray Of 5)	1YEAW10L1QFZ",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01##PACK3593#GL,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01##PACK3593#GL,1452186000,FNS18440GEM,0,39,"wh by Giang, (Tray Of 5)	1YEAW10L1QFZ",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01##PACK3593#GL,GLC-LH-SMD
NIB,GLC-LH-SMD#TMADE#JV#PACK9124-2,1452186000,FNS18440Q5R,0,39,"wh by Giang,(Tray Of 5)1YEAW1030LTF,",2019-08-06T00:15:14.000Z,GLC-LH-SMD,GLC-LH-SMD
NIB,GLC-LH-SMD#TMADE#JV#PACK9124-2,1452186000,FNS18440Q3W,0,39,"wh by Giang,(Tray Of 5)1YEAW1030LTF,",2019-08-06T00:15:14.000Z,GLC-LH-SMD,GLC-LH-SMD
NIB,GLC-LH-SMD#TMADE#JV#PACK9124-2,1452186000,FNS18440Q4Q,0,39,"wh by Giang,(Tray Of 5)1YEAW1030LTF,",2019-08-06T00:15:14.000Z,GLC-LH-SMD,GLC-LH-SMD
NIB,GLC-LH-SMD#TMADE#JV#PACK9124-2,1452186000,FNS18440Q41,0,39,"wh by Giang,(Tray Of 5)1YEAW1030LTF,",2019-08-06T00:15:14.000Z,GLC-LH-SMD,GLC-LH-SMD
NIB,GLC-LH-SMD#TMADE#JV#PACK9124-2,1452186000,FNS18440Q6W,0,39,"wh by Giang,(Tray Of 5)1YEAW1030LTF,",2019-08-06T00:15:14.000Z,GLC-LH-SMD,GLC-LH-SMD
NIB,GLC-LH-SMD#NOADD#JV#PACK9121-2#HANDMAD,1452186000,FNS18440JHV,0,39,"wh by Giang,(Tray Of 5)1YEAW10L1CU8,",2019-08-06T00:15:14.000Z,GLC-LH-SMD,GLC-LH-SMD
NIB,GLC-LH-SMD#NOADD#JV#PACK9121-2#HANDMAD,1452186000,FNS18440JHK,0,39,"wh by Giang,(Tray Of 5)1YEAW10L1CU8,",2019-08-06T00:15:14.000Z,GLC-LH-SMD,GLC-LH-SMD
NIB,GLC-LH-SMD#NOADD#JV#PACK9121-2#HANDMAD,1452186000,FNS18440JJ7,0,39,"wh by Giang,(Tray Of 5)1YEAW10L1CU8,",2019-08-06T00:15:14.000Z,GLC-LH-SMD,GLC-LH-SMD
NIB,GLC-LH-SMD#NOADD#JV#PACK9121-2#HANDMAD,1452186000,FNS18440JGG,0,39,"wh by Giang,(Tray Of 5)1YEAW10L1CU8,",2019-08-06T00:15:14.000Z,GLC-LH-SMD,GLC-LH-SMD
NIB,GLC-LH-SMD#NOADD#JV#PACK9121-2#HANDMAD,1452186000,FNS18440JJD,0,39,"wh by Giang,(Tray Of 5)1YEAW10L1CU8,",2019-08-06T00:15:14.000Z,GLC-LH-SMD,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01##PACK3593#GL,1452186000,FNS18440JQR,0,39,"wh by Giang,(Tray Of 5)	1YEAW10M0C47,",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01##PACK3593#GL,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01##PACK3593#GL,1452186000,FNS18440JLS,0,39,"wh by Giang,(Tray Of 5)	1YEAW10M0C47,",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01##PACK3593#GL,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01##PACK3593#GL,1452186000,FNS18440JML,0,39,"wh by Giang,(Tray Of 5)	1YEAW10M0C47,",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01##PACK3593#GL,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01##PACK3593#GL,1452186000,FNS18440JLW,0,39,"wh by Giang,(Tray Of 5)	1YEAW10M0C47,",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01##PACK3593#GL,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01##PACK3593#GL,1452186000,FNS18440JQ5,0,39,"wh by Giang,(Tray Of 5)	1YEAW10M0C47,",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01##PACK3593#GL,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#PACK3303,1452186000,FNS18440U56,0,39,"wh by Giang,(Tray Of 5)1YEAW10V0ERW,",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01#PACK3303,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#PACK3303,1452186000,FNS18440U5E,0,39,"wh by Giang,(Tray Of 5)1YEAW10V0ERW,",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01#PACK3303,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#PACK3303,1452186000,FNS18440U4Y,0,39,"wh by Giang,(Tray Of 5)1YEAW10V0ERW,",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01#PACK3303,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#PACK3303,1452186000,FNS18440U60,0,39,"wh by Giang,(Tray Of 5)1YEAW10V0ERW,",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01#PACK3303,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#PACK3303,1452186000,FNS18440U64,0,39,"wh by Giang,(Tray Of 5)1YEAW10V0ERW,",2019-08-06T01:59:13.000Z,GLC-LH-SMD#JV#X01#PACK3303,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01##PACK3593#GL,1452186000,FNS18440Q55,0,39,"wh by Giang, (Tray Of 5)1YEAW1030XNC",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01##PACK3593#GL,GLC-LH-SMD
USEB,GLC-LH-SMD#JV#X01#PACK3693#GL,1452186000,FNS18440JG4,0,39,"wh by Giang,(Tray Of 5)1YEAW10R1HPF,",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01#PACK3693#GL,GLC-LH-SMD
USEB,GLC-LH-SMD#JV#X01#PACK3693#GL,1452186000,FNS18440JH4,0,39,"wh by Giang,(Tray Of 5)1YEAW10R1HPF,",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01#PACK3693#GL,GLC-LH-SMD
USEB,GLC-LH-SMD#JV#X01#PACK3693#GL,1452186000,FNS18440JKH,0,39,"wh by Giang,(Tray Of 5)1YEAW10R1HPF,",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01#PACK3693#GL,GLC-LH-SMD
USEB,GLC-LH-SMD#JV#X01#PACK3693#GL,1452186000,FNS18440JG0,0,39,"wh by Giang,(Tray Of 5)1YEAW10R1HPF,",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01#PACK3693#GL,GLC-LH-SMD
USEB,GLC-LH-SMD#JV#X01#PACK3693#GL,1452186000,FNS18440JGA,0,39,"wh by Giang,(Tray Of 5)1YEAW10R1HPF,",2019-08-06T00:15:14.000Z,GLC-LH-SMD#JV#X01#PACK3693#GL,GLC-LH-SMD
NIB,GLC-LH-SMD#TMADE#JV#PACK9124-2,1452186000,FNS18440QBW,0,39,"wh by Giang, (Tray Of 5)1YEAW1021R2F,",2019-08-06T00:15:14.000Z,GLC-LH-SMD,GLC-LH-SMD
NIB,GLC-LH-SMD#TMADE#JV#PACK9124-2,1452186000,FNS18440Q4H,0,39,"wh by Giang, (Tray Of 5)1YEAW1021R2F,",2019-08-06T00:15:14.000Z,GLC-LH-SMD,GLC-LH-SMD
NIB,GLC-LH-SMD#TMADE#JV#PACK9124-2,1452186000,FNS18440Q6D,0,39,"wh by Giang, (Tray Of 5)1YEAW1021R2F,",2019-08-06T00:15:14.000Z,GLC-LH-SMD,GLC-LH-SMD
NIB,GLC-LH-SMD#TMADE#JV#PACK9124-2,1452186000,FNS18440Q59,0,39,"wh by Giang, (Tray Of 5)1YEAW1021R2F,",2019-08-06T00:15:14.000Z,GLC-LH-SMD,GLC-LH-SMD
NIB,GLC-LH-SMD#TMADE#JV#PACK9124-2,1452186000,FNS18440Q4J,0,39,"wh by Giang, (Tray Of 5)1YEAW1021R2F,",2019-08-06T00:15:14.000Z,GLC-LH-SMD,GLC-LH-SMD
USEB,GLC-T#JV#X03#GL#PACK3277,1452186000,AGM1916435Q,0,39,wh by Giang,2019-08-06T00:15:14.000Z,GLC-T#JV#X03#GL#PACK3277,GLC-T
USEB,GLC-T#JV#X03#GL#PACK3277,1452186000,AGM1916434W,0,39,wh by Giang,2019-08-06T00:15:14.000Z,GLC-T#JV#X03#GL#PACK3277,GLC-T
USEB,GLC-T#JV#X03#GL#PACK3277,1452186000,AGM191645RM,0,39,wh by Giang,2019-08-06T00:15:14.000Z,GLC-T#JV#X03#GL#PACK3277,GLC-T
USEB,GLC-T#JV#X03#GL#PACK3277,1452186000,AGM16252628,0,39,wh by Giang,2019-08-06T00:15:14.000Z,GLC-T#JV#X03#GL#PACK3277,GLC-T
USEB,CISCO1921/K9#JV#SECLIC,1452186000,FTX154082BM,0,39,"Pack#: Pack3096
From: atxdeals4u",2019-08-06T00:15:14.000Z,CISCO1921/K9#JV#SECLIC,CISCO1921/K9
USEB,EHWIC-4ESG#JV,1452186000,FOC18108NWM,0,39,"Pack#: Pack3096
From: atxdeals4u",2019-08-06T00:15:14.000Z,EHWIC-4ESG#JV,EHWIC-4ESG
USEB,WS-C2960S-24TS-L#JV,1452186000,FOC1519Y1TA,0,39,"Pack#: Pack3114
From:   CPS Datacom",2019-08-06T00:15:14.000Z,WS-C2960S-24TS-L#JV,WS-C2960S-24TS-L
USEB,WS-C2960S-24TS-L#JV,1452186000,FOC1814W1Y3,0,39,"Pack#: Pack3114
From:   CPS Datacom",2019-08-06T00:15:14.000Z,WS-C2960S-24TS-L#JV,WS-C2960S-24TS-L
USEB,WS-C2960S-24TS-L#JV,1452186000,FOC1525Y27A,0,39,"Pack#: Pack3114
From:   CPS Datacom",2019-08-06T00:15:14.000Z,WS-C2960S-24TS-L#JV,WS-C2960S-24TS-L
USEB,GLC-LH-SM#JV#X01#NOGLINE#PACK3398,1449594000,AGC1323UA8X,0,39,wh by Giang,2019-08-06T00:15:14.000Z,GLC-LH-SM#JV#X01#NOGLINE#PACK3398,GLC-LH-SM
NIB,CISCO1921/K9#JV#PACK8083,1449594000,FGL184124HF,0,39,"wh by Giang

Level 3 - C",2019-08-06T00:15:14.000Z,CISCO1921/K9#JV#PACK8083,CISCO1921/K9
USEB,C3KX-PWR-715WAC#JV#P3147,1452445200,DTN1502K0AS,0,39,wh by Giang,2019-08-06T01:59:13.000Z,C3KX-PWR-715WAC#JV#P3147,C3KX-PWR-715WAC
NIB,CISCO1921/K9#JV#PACK8072,1452445200,FGL1841253F,0,39,"wh by Giang


Tang 3 - C",2019-08-06T00:15:15.000Z,CISCO1921/K9#JV#PACK8072,CISCO1921/K9
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18391A24,0,39,wh by Giang(tray of 5) 1YE9SJ0R1GGS,2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183919Z6,0,39,wh by Giang(tray of 5) 1YE9SJ0R1GGS,2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18391C7Z,0,39,wh by Giang(tray of 5) 1YE9SJ0R1GGS,2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18391C7W,0,39,wh by Giang(tray of 5) 1YE9SJ0R1GGS,2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18391C8K,0,39,wh by Giang(tray of 5) 1YE9SJ0R1GGS,2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18440R5Y,0,39,"wh by Giang(tray of 5) 1YEAW10M17P1,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18440R3D,0,39,"wh by Giang(tray of 5) 1YEAW10M17P1,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18440R6P,0,39,"wh by Giang(tray of 5) 1YEAW10M17P1,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18440R68,0,39,"wh by Giang(tray of 5) 1YEAW10M17P1,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18440R6L,0,39,"wh by Giang(tray of 5) 1YEAW10M17P1,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183418X0,0,39,"wh by Giang(tray of 5) 1YE8N00U03DJ,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183418X8,0,39,"wh by Giang(tray of 5) 1YE8N00U03DJ,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18340WA5,0,39,"wh by Giang(tray of 5) 1YE8N00U03DJ,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18340W4C,0,39,"wh by Giang(tray of 5) 1YE8N00U03DJ,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18340W5H,0,39,"wh by Giang(tray of 5) 1YE8N00U03DJ,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183416YK,0,39,"wh by Giang(tray of 5) 1YE8N00T11LD,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183416YH,0,39,"wh by Giang(tray of 5) 1YE8N00T11LD,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183416Y8,0,39,"wh by Giang(tray of 5) 1YE8N00T11LD,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183416XF,0,39,"wh by Giang(tray of 5) 1YE8N00T11LD,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183416Y0,0,39,"wh by Giang(tray of 5) 1YE8N00T11LD,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183418VQ,0,39,"wh by Giang(tray of 5) 1YE8N00U1BHR,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183418WE,0,39,"wh by Giang(tray of 5) 1YE8N00U1BHR,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183418WB,0,39,"wh by Giang(tray of 5) 1YE8N00U1BHR,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183418WH,0,39,"wh by Giang(tray of 5) 1YE8N00U1BHR,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183416ZN,0,39,"wh by Giang(tray of 5) 1YE8N00U1BHR,",2019-08-06T01:59:13.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183419HW,0,39,"wh by Giang(tray of 5) 1YE8N00V1H91,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183419KP,0,39,"wh by Giang(tray of 5) 1YE8N00V1H91,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183419J6,0,39,"wh by Giang(tray of 5) 1YE8N00V1H91,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183419H9,0,39,"wh by Giang(tray of 5) 1YE8N00V1H91,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183419H3,0,39,"wh by Giang(tray of 5) 1YE8N00V1H91,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183419JX,0,39,"wh by Giang(tray of 5) 1YE8N01A0Y5A,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183419K4,0,39,"wh by Giang(tray of 5) 1YE8N01A0Y5A,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183419JZ,0,39,"wh by Giang(tray of 5) 1YE8N01A0Y5A,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS1834196X,0,39,"wh by Giang(tray of 5) 1YE8N01A0Y5A,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS1834197F,0,39,"wh by Giang(tray of 5) 1YE8N01A0Y5A,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183419JF,0,39,"wh by Giang(tray of 5) 1YE8N00V16SG,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183419HB,0,39,"wh by Giang(tray of 5) 1YE8N00V16SG,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183419HD,0,39,"wh by Giang(tray of 5) 1YE8N00V16SG,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183419HF,0,39,"wh by Giang(tray of 5) 1YE8N00V16SG,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS183419HJ,0,39,"wh by Giang(tray of 5) 1YE8N00V16SG,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18341C5K,0,39,"wh by Giang(tray of 5) 1YE8N0080E6G,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18341BYR,0,39,"wh by Giang(tray of 5) 1YE8N0080E6G,",2019-08-06T01:59:13.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18341B5V,0,39,"wh by Giang(tray of 5) 1YE8N0080E6G,",2019-08-06T01:59:13.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18341C4A,0,39,"wh by Giang(tray of 5) 1YE8N0080E6G,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18341C3V,0,39,"wh by Giang(tray of 5) 1YE8N0080E6G,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18440QCD,0,39,"wh by Giang(tray of 5) 1YEAW1020JDB,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS184400LB,0,39,"wh by Giang(tray of 5) 1YEAW1020JDB,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18440QC9,0,39,"wh by Giang(tray of 5) 1YEAW1020JDB,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18440QC7,0,39,"wh by Giang(tray of 5) 1YEAW1020JDB,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS184405AW,0,39,"wh by Giang(tray of 5) 1YEAW1020JDB,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18341835,0,39,"wh by Giang(tray of 5) 1YE8N00Q04CR,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18341843,0,39,"wh by Giang(tray of 5) 1YE8N00Q04CR,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEA,GLC-LH-SMD#JV#X01#P3165,1452445200,FNS18341841,0,39,"wh by Giang(tray of 5) 1YE8N00Q04CR,",2019-08-06T00:15:15.000Z,GLC-LH-SMD#JV#X01#P3165,GLC-LH-SMD
USEB,HWIC-4ESW-POE#JV,1452531600,FOC09071JPU,0,39,POE S/N FOC09071JED,2019-08-06T00:15:20.000Z,HWIC-4ESW-POE#JV,HWIC-4ESW-POE
USEB,HWIC-4ESW-POE#JV,1452531600,FOC09071JP0,0,39,POE S/N FOC09071J9J,2019-08-06T00:15:20.000Z,HWIC-4ESW-POE#JV,HWIC-4ESW-POE
USEB,HWIC-4ESW-POE#JV,1452531600,FOC090351M2,0,39,POE S/N FOC0904438G,2019-08-06T00:15:20.000Z,HWIC-4ESW-POE#JV,HWIC-4ESW-POE
USEB,HWIC-1DSU-T1#JV#X02,1452531600,FOC17032TSZ,0,39,to OSI Hardware - PO132952,2019-08-06T00:15:20.000Z,HWIC-1DSU-T1#JV#X02,HWIC-1DSU-T1
USEB,HWIC-1ADSL#JV#POE,1452531600,FOC16124DUA,1,39,Daughter card S/N FOC16122RBG,2019-08-06T00:15:20.000Z,HWIC-1ADSL#JV#POE,HWIC-1ADSL
NIB,VIC2-4FXO#JV#,1452531600,FTA16230042,0,39,Model Note:V01,2019-08-06T00:15:20.000Z,VIC2-4FXO#JV#,VIC2-4FXO
NIB,EHWIC-4ESG#JV#,1452531600,FOC18511ZGE,0,39,Model Note:V04,2019-08-06T00:15:20.000Z,EHWIC-4ESG#JV#,EHWIC-4ESG
NOB,VIC-4FXS/DID#JV#,1452531600,FOC11222QKU,1,39,Model Note:V02,2019-08-06T00:15:20.000Z,VIC-4FXS/DID#JV#,VIC-4FXS/DID
USEB,WS-X6708-10G-3CXL#JV,1452531600,SAL17257JVR,0,39,Jv to Curvature US,2019-08-06T00:15:20.000Z,WS-X6708-10G-3CXL#JV,WS-X6708-10G-3CXL
