8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:26:50","3000","1","1","8.BOX.0144",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"95","7","783","FGL1729X0GV",NULL,"8.BOX.0144; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:26:49","3000","1","1","8.BOX.0144",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"96","7","783","FGL1717X435",NULL,"8.BOX.0144; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:26:49","3000","1","1","8.BOX.0144",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"97","7","783","FGL1717X40L",NULL,"8.BOX.0151; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:24:13","3000","1","1","8.BOX.0151",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"98","7","783","FGL1717X3D5",NULL,"8.BOX.0144; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:26:51","3000","1","1","8.BOX.0144",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"99","7","783","FGL1826S4C5",NULL,"8.BOX.0144; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:26:51","3000","1","1","8.BOX.0144",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"100","7","783","FGL1717X40K",NULL,"8.BOX.0144; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:26:51","3000","1","1","8.BOX.0144",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"101","7","783","FGL1717X40Y",NULL,"8.BOX.0144; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:26:50","3000","1","1","8.BOX.0144",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"102","7","783","FGL1717X3EX",NULL,"8.BOX.0144; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:26:51","3000","1","1","8.BOX.0144",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"103","7","783","FGL1717X40B",NULL,"8.BOX.0144; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:26:50","3000","1","1","8.BOX.0144",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"104","7","783","FGL1717X3AN",NULL,"8.BOX.0144; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:26:50","3000","1","1","8.BOX.0144",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"105","7","783","FGL1717X3F2",NULL,"8.BOX.0144; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:26:50","3000","1","1","8.BOX.0144",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"106","7","783","FGL1717X40S",NULL,"8.BOX.0144; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:26:50","3000","1","1","8.BOX.0144",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"107","7","783","FGL1717X42C",NULL,"8.BOX.0144; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:26:50","3000","1","1","8.BOX.0144",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"108","7","784","FGL1717W3W4",NULL,"8.BOX.0163; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:22:48","3000","1","1","8.BOX.0163",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"109","7","784","FGL1742W6TF",NULL,"8.BOX.0163; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:22:48","3000","1","1","8.BOX.0163",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"110","7","784","FGL1742W6RW",NULL,"8.BOX.0163; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:22:48","3000","1","1","8.BOX.0163",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"111","7","784","FGL1736W3G8",NULL,"8.BOX.0163; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:22:48","3000","1","1","8.BOX.0163",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"112","7","784","FGL1632W16S",NULL,"8.BOX.0163; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:22:49","3000","1","1","8.BOX.0163",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"113","7","784","FGL1736W3E1",NULL,"8.BOX.0163; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:22:49","3000","1","1","8.BOX.0163",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"114","7","784","FGL1736W3E6",NULL,"8.BOX.0163; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:22:49","3000","1","1","8.BOX.0163",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"115","7","784","FGL1717W3W5",NULL,"8.BOX.0163; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:22:49","3000","1","1","8.BOX.0163",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"116","7","785","FGL1621W00J",NULL,"8.BOX.0163; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:22:49","3000","1","1","8.BOX.0163",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"117","7","784","FGL1717X393",NULL,"8.BOX.0163; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:22:50","3000","1","1","8.BOX.0163",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"118","7","784","FGL1736W3G7",NULL,"8.BOX.0163; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:22:50","3000","1","1","8.BOX.0163",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"119","7","785","FGL1621W00K",NULL,"8.BOX.0163; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:22:50","3000","1","1","8.BOX.0163",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"120","7","784","FGL1717W3VW",NULL,"8.BOX.0163; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:22:49","3000","1","1","8.BOX.0163",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"121","7","785","FGL1621W00S",NULL,"8.BOX.0163; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:22:49","3000","1","1","8.BOX.0163",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"122","7","783","FGL1717X3BV",NULL,"8.BOX.0142; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:06:21","3000","1","1","8.BOX.0142",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"123","7","783","FGL1717X429",NULL,"8.BOX.0142; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:06:21","3000","1","1","8.BOX.0142",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"124","7","783","FGL1717X3EN",NULL,"8.BOX.0142; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:06:21","3000","1","1","8.BOX.0142",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"125","7","783","FGL1724W1W0",NULL,"8.BOX.0142; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:06:22","3000","1","1","8.BOX.0142",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"126","7","783","FGL1717X40E",NULL,"8.BOX.0142; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:06:22","3000","1","1","8.BOX.0142",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"127","7","783","FGL1717X3BK",NULL,"8.BOX.0142; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:06:22","3000","1","1","8.BOX.0142",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"128","7","783","FGL1717X41B",NULL,"8.BOX.0142; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:06:22","3000","1","1","8.BOX.0142",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"129","7","783","FGL1717X40P",NULL,"8.BOX.0142; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:06:22","3000","1","1","8.BOX.0142",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"130","7","783","FGL1717X3CU",NULL,"8.BOX.0142; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:06:22","3000","1","1","8.BOX.0142",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"131","7","783","FGL1717X40N",NULL,"8.BOX.0142; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:06:23","3000","1","1","8.BOX.0142",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"132","7","783","FGL1801S3QM",NULL,"8.BOX.0142; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:06:23","3000","1","1","8.BOX.0142",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"133","7","783","FGL1801S3R0",NULL,"8.BOX.0142; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:06:23","3000","1","1","8.BOX.0142",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"134","7","783","FGL1717X3ZS",NULL,"8.BOX.0142; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:06:22","3000","1","1","8.BOX.0142",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"135","7","783","FGL1717X406",NULL,"8.BOX.0142; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:06:23","3000","1","1","8.BOX.0142",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"136","7","784","FGL1742W6UJ",NULL,"8.BOX.0174; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:19:40","3000","1","1","8.BOX.0174",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"137","7","784","FGL1742W6UB",NULL,"8.BOX.0174; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:19:40","3000","1","1","8.BOX.0174",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"138","7","784","FGL1742W6RL",NULL,"8.BOX.0174; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:19:40","3000","1","1","8.BOX.0174",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"139","7","784","FGL1742W6R3",NULL,"8.BOX.0174; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:19:40","3000","1","1","8.BOX.0174",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"140","7","784","FGL1742W6TA",NULL,"8.BOX.0174; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:19:40","3000","1","1","8.BOX.0174",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"141","7","784","FGL1717X35H",NULL,"8.BOX.0174; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:19:39","3000","1","1","8.BOX.0174",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"142","7","784","FGL1742W6RD",NULL,"8.BOX.0174; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:19:39","3000","1","1","8.BOX.0174",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"143","7","784","FGL1742W6TG",NULL,"8.BOX.0174; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:19:39","3000","1","1","8.BOX.0174",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"144","7","784","FGL1742W6UD",NULL,"8.BOX.0174; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:19:39","3000","1","1","8.BOX.0174",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"145","7","784","FGL1742W6RC",NULL,"8.BOX.0174; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:19:39","3000","1","1","8.BOX.0174",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"146","7","784","FGL1717X3KG",NULL,"8.BOX.0174; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:19:40","3000","1","1","8.BOX.0174",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"147","7","784","FGL1717X3GD",NULL,"8.BOX.0174; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:19:40","3000","1","1","8.BOX.0174",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"148","7","784","FGL1632W22W",NULL,"8.BOX.0174; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:19:41","3000","1","1","8.BOX.0174",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"149","7","784","FGL1632W21Q",NULL,"8.BOX.0174; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:19:41","3000","1","1","8.BOX.0174",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"150","7","784","FGL1717S589",NULL,"8.BOX.0168; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:24","3000","1","1","8.BOX.0168",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"151","7","784","FGL1717W44Q",NULL,"8.BOX.0168; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:25","3000","1","1","8.BOX.0168",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"152","7","784","FGL1717X35J",NULL,"8.BOX.0168; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:25","3000","1","1","8.BOX.0168",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"153","7","784","FGL1717X34Q",NULL,"8.BOX.0168; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:25","3000","1","1","8.BOX.0168",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"154","7","784","FGL1717X379",NULL,"8.BOX.0168; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:25","3000","1","1","8.BOX.0168",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"155","7","784","FGL1717X34Y",NULL,"8.BOX.0168; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:26","3000","1","1","8.BOX.0168",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"156","7","784","FGL1717X367",NULL,"8.BOX.0168; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:26","3000","1","1","8.BOX.0168",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"157","7","784","FGL1717X36K",NULL,"8.BOX.0168; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:25","3000","1","1","8.BOX.0168",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"158","7","784","FGL1717X36N",NULL,"8.BOX.0168; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:25","3000","1","1","8.BOX.0168",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"159","7","784","FGL1717S561",NULL,"8.BOX.0168; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:25","3000","1","1","8.BOX.0168",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"160","7","784","FGL1717X39Q",NULL,"8.BOX.0168; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:26","3000","1","1","8.BOX.0168",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"161","7","784","FGL1717S556",NULL,"8.BOX.0168; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:26","3000","1","1","8.BOX.0168",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"162","7","784","FGL1717W44K",NULL,"8.BOX.0168; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:26","3000","1","1","8.BOX.0168",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"163","7","784","FGL1717X34E",NULL,"8.BOX.0168; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:26","3000","1","1","8.BOX.0168",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"164","7","784","FGL1736W3DT",NULL,"8.BOX.0169; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:09","3000","1","1","8.BOX.0169",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"165","7","784","FGL1742W6R8",NULL,"8.BOX.0169; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:10","3000","1","1","8.BOX.0169",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"166","7","784","FGL1736W3EY",NULL,"8.BOX.0169; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:09","3000","1","1","8.BOX.0169",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"167","7","784","FGL1736W3DV",NULL,"8.BOX.0169; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:09","3000","1","1","8.BOX.0169",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"168","7","784","FGL1736W3EN",NULL,"8.BOX.0169; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:09","3000","1","1","8.BOX.0169",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"169","7","784","FGL1736W3EC",NULL,"8.BOX.0169; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:08","3000","1","1","8.BOX.0169",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"170","7","784","FGL1742W6UL",NULL,"8.BOX.0169; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:09","3000","1","1","8.BOX.0169",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"171","7","784","FGL1742W6QW",NULL,"8.BOX.0169; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:08","3000","1","1","8.BOX.0169",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"172","7","784","FGL1736W3EW",NULL,"8.BOX.0169; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:09","3000","1","1","8.BOX.0169",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"173","7","784","FGL1742W6ST",NULL,"8.BOX.0169; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:08","3000","1","1","8.BOX.0169",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"174","7","784","FGL1736W3DZ",NULL,"8.BOX.0169; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:09","3000","1","1","8.BOX.0169",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"175","7","784","FGL1736W3EQ",NULL,"8.BOX.0169; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:08","3000","1","1","8.BOX.0169",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"176","7","784","FGL1736W3EP",NULL,"8.BOX.0169; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:08","3000","1","1","8.BOX.0169",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"177","7","784","FGL1736W3EZ",NULL,"8.BOX.0169; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:21:08","3000","1","1","8.BOX.0169",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"178","7","784","FGL1736W3GQ",NULL,"8.BOX.0173; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:20:02","3000","1","1","8.BOX.0173",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"179","7","784","FGL1736W3G3",NULL,"8.BOX.0173; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:20:01","3000","1","1","8.BOX.0173",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"180","7","784","FGL1736W3EA",NULL,"8.BOX.0173; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:20:01","3000","1","1","8.BOX.0173",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"181","7","784","FGL1736W3GG",NULL,"8.BOX.0173; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:20:01","3000","1","1","8.BOX.0173",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"182","7","784","FGL1717X361",NULL,"8.BOX.0173; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:20:00","3000","1","1","8.BOX.0173",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"183","7","784","FGL1717S59P",NULL,"8.BOX.0173; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:20:01","3000","1","1","8.BOX.0173",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"184","7","784","FGL1717X36B",NULL,"8.BOX.0173; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:20:01","3000","1","1","8.BOX.0173",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"185","7","784","FGL1717X3JQ",NULL,"8.BOX.0173; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:20:01","3000","1","1","8.BOX.0173",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
"186","7","784","FGL1717X37G",NULL,"8.BOX.0173; 07/05/2020
8.3.3.0.0; 27/03/2020wh by viet",NULL,NULL,"2020-04-23 14:47:43","2020-05-07 10:20:01","3000","1","1","8.BOX.0173",NULL,"NC","Add by stock-check","1",NULL,NULL,NULL,NULL,NULL
